"Optimizer","Nu","Iter","Depth","Error","Time"
"nmkb.2",0.991251578856671,265,16,0.056980056980057,4281.63446378708
"nmkb.2",0.995857267778015,155,3,0.056980056980057,2831.85306668282
"nmkb.2",0.860617032369994,248,2,0.0626780626780627,4295.60079550743
"nmkb.2",0.835567542082655,263,3,0.0598290598290598,6345.36348199844
"nmkb.2",0.835567542082655,138,12,0.0626780626780627,1362.41179919243
"nmkb.2",0.717820946819314,287,5,0.0598290598290598,6339.53640079498
"nmkb.2",0.844295326748892,260,3,0.0598290598290598,5804.08034873009
"nmkb.2",0.835567542082655,263,3,0.0541310541310541,5347.07654285431
"nmkb.2",0.7,100,2,0.0626780626780627,1858.55771660805
"nmkb.2",0.978870215286967,231,9,0.056980056980057,4729.83804655075
