"Optimizer","Nu","Iter","Depth","Error","Time"
"pso.1",0.209368167743174,199,10,0.0626780626780627,6596.8478038311
"pso.1",0.01,159,4,0.0826210826210826,5554.64964437485
"pso.1",0.01,244,13,0.0655270655270655,8016.49959158897
"pso.1",1,136,12,0.0797720797720798,7082.41943311691
"pso.1",0.118930866677364,126,18,0.0769230769230769,6292.31173801422
"pso.1",0.311397146464247,145,11,0.056980056980057,7086.82527470589
"pso.1",0.377914125375482,55,8,0.0712250712250712,6520.87980294228
"pso.1",1,113,11,0.0854700854700855,7785.94489407539
"pso.1",0.0201761569419421,150,12,0.0655270655270655,6616.25057911873
"pso.1",0.186234754841571,123,9,0.0911680911680912,6545.42145085335
