"Optimizer","Nu","Iter","Depth","Error","Time"
"optim.1",0.859060423691139,98,2,0.0797720797720798,1154.96437382698
"optim.1",0.700328783011977,100,2,0.0911680911680912,1000.93873286247
"optim.1",0.688600265564605,100,2,0.0854700854700855,1453.91205525398
"optim.1",0.698877667959892,100,2,0.0797720797720798,992.559874773026
"optim.1",0.753135387050043,100,2,0.0769230769230769,2002.84851813316
"optim.1",0.699995603364029,100,2,0.0826210826210826,1865.68053722382
"optim.1",0.630122785597725,96,1,0.0997150997150997,908.242773771286
"optim.1",0.718141868931111,100,2,0.0769230769230769,1319.74526119232
"optim.1",0.7,100,2,0.0911680911680912,979.634432792663
"optim.1",0.647814951787041,100,3,0.0769230769230769,1128.04692339897
