"Optimizer","Nu","Iter","Depth","Error","Time"
"gwo.2",0.303710005021868,168,15,0.0712250712250712,8514.82093024254
"gwo.2",0.0798612388000683,223,8,0.0598290598290598,9607.93546247482
"gwo.2",0.361742493221654,153,16,0.0655270655270655,6606.51246118546
"gwo.2",0.73025689660132,61,14,0.0769230769230769,4427.71292519569
"gwo.2",0.649822225167882,127,13,0.0740740740740741,7960.62455749512
"gwo.2",0.0671730819265924,128,11,0.0626780626780627,6258.69704198837
"gwo.2",0.0599721063614422,257,15,0.0598290598290598,10869.2229292393
"gwo.2",0.0971513391549536,211,20,0.0740740740740741,10009.9996073246
"gwo.2",0.445608077394576,187,12,0.0683760683760684,8716.19619870186
"gwo.2",0.764011607658057,300,15,0.0712250712250712,9956.3145737648
