"Optimizer","Nu","Iter","Depth","Error","Time"
"hjn.1",1,100,2,0.0626780626780627,463.29221367836
"hjn.1",0.9,103,4,0.0541310541310541,1051.36179494858
"hjn.1",0.7,101,3,0.0541310541310541,894.080291986465
"hjn.1",0.9999999,100,2,0.0541310541310541,902.802726745605
"hjn.1",0.01,103,3,0.0655270655270655,625.242453575134
"hjn.1",1,100,2,0.056980056980057,566.497048377991
"hjn.1",0.9,100,2,0.056980056980057,972.243821620941
"hjn.1",0.999,99,2,0.0598290598290598,659.551968336105
"hjn.1",0.69,100,2,0.056980056980057,845.833221912384
"hjn.1",0.8,100,1,0.0655270655270655,653.185030937195
