"Optimizer","Nu","Iter","Depth","Error","Time"
"Rcgmin.2",0.7,100,2,0.0626780626780627,278.247101306915
"Rcgmin.2",0.7,100,2,0.0683760683760684,335.812914609909
"Rcgmin.2",0.7,100,2,0.0655270655270655,275.294448137283
"Rcgmin.2",0.700000153773413,100,2,0.0512820512820513,49407.0320756435
"Rcgmin.2",0.7,100,2,0.0712250712250712,297.577575683594
"Rcgmin.2",0.7,100,2,0.0598290598290598,301.192313671112
"Rcgmin.2",0.7,100,2,0.0712250712250712,312.578802585602
"Rcgmin.2",0.7,100,2,0.0712250712250712,446.629632711411
"Rcgmin.2",0.7,100,2,0.0598290598290598,260.314960718155
"Rcgmin.2",0.7,100,2,0.0683760683760684,334.777557134628
