"Optimizer","Nu","Iter","Depth","Error","Time"
"woa.2",0.223439929324668,223,9,0.0626780626780627,11029.8075153828
"woa.2",0.190756682068001,127,13,0.0626780626780627,6654.93362092972
"woa.2",0.137931460091568,76,2,0.0655270655270655,5131.70684528351
"woa.2",0.380742093170993,109,5,0.0683760683760684,5692.83103466034
"woa.2",0.258884086707398,93,18,0.0683760683760684,5427.56281352043
"woa.2",1,239,18,0.0712250712250712,11228.4569644928
"woa.2",0.384564768287368,221,11,0.0712250712250712,9712.92761278152
"woa.2",0.45885480035245,124,7,0.0712250712250712,6915.68180584908
"woa.2",0.172818774494796,67,5,0.056980056980057,5396.96761417389
"woa.2",0.0783617402081241,53,17,0.0655270655270655,3567.4102666378
