"Optimizer","Nu","Iter","Depth","Error","Time"
"goa.2",0.163120446687099,61,11,0.0769230769230769,3451.47723340988
"goa.2",0.576385203222109,265,16,0.0598290598290598,12472.7431204319
"goa.2",0.0233973958623133,251,16,0.0626780626780627,11661.6083884239
"goa.2",0.92936820701053,239,9,0.0626780626780627,10884.2305927277
"goa.2",0.468117715492792,257,5,0.0655270655270655,11912.4509930611
"goa.2",0.0460344415917098,201,11,0.0626780626780627,9096.99958252907
"goa.2",0.743263584640808,216,5,0.0683760683760684,10063.0766220093
"goa.2",0.130174562939847,131,12,0.0655270655270655,6555.19294810295
"goa.2",0.906009337760097,245,14,0.0883190883190883,11083.0665740967
"goa.2",0.381330104176679,54,13,0.0769230769230769,3006.90519928932
