"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"pso.1",2320.8715002602,7,6,0.001,0.23828125,1583.91072440147
"pso.1",2367.60446233489,7,10,0.001,0.239583333333333,1598.44095015526
"pso.1",2285.15459804935,7,11,0.001,0.243489583333333,1818.65131354332
"pso.1",1913.73875020444,8,9,0.001,0.240885416666667,1593.05099415779
"pso.1",822.734763613436,7,7,0.001,0.2421875,1227.67231941223
"pso.1",2583.6340858019,10,11,0.001,0.231770833333333,2593.62223815918
"pso.1",2723.53654661728,10,10,0.001,0.24609375,1808.62941169739
"pso.1",1630.55982342502,9,7,0.001,0.235677083333333,1062.91671180725
"pso.1",2069.29000852862,4,11,0.001,0.248697916666667,1695.39593458176
"pso.1",1958.48673494393,8,7,0.001,0.2421875,2168.73441171646
