"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ga.2",597.487097740173,5,7,0.0194609761238098,0.229166666666667,2087.74367618561
"ga.2",245.444310605526,8,8,0.0310182720422745,0.23046875,1921.40084958076
"ga.2",273.873954579234,2,8,0.0295987278223038,0.229166666666667,1262.56946206093
"ga.2",200.938450843096,5,8,0.0261148065328598,0.23046875,2282.16719889641
"ga.2",92.2855325341225,8,6,0.0284151285886765,0.231770833333333,1473.09017944336
"ga.2",59.7500234246254,4,6,0.0885266214609146,0.22265625,1958.99377846718
"ga.2",197.912752028468,3,7,0.0370167114585656,0.2265625,1853.26887488365
"ga.2",522.893539369106,2,9,0.0284459888935089,0.227864583333333,1821.34829759598
"ga.2",392.493262395263,7,10,0.0268025249242783,0.23046875,1723.75637483597
"ga.2",1146.30931578442,2,7,0.0278060765644517,0.227864583333333,1978.7448348999
