"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"pso.2",1238.22238260423,11,6,0.001,0.227864583333333,9520.72158455849
"pso.2",2325.62312178779,8,8,0.001,0.23046875,6645.3834528923
"pso.2",2436.43655392121,5,8,0.001,0.233072916666667,6394.34951543808
"pso.2",473.137172651477,11,8,0.00356785102577346,0.229166666666667,5971.21296358109
"pso.2",1038.26889150683,12,5,0.001,0.234375,7989.18556427956
"pso.2",2339.4008592288,10,7,0.001,0.235677083333333,7236.76491618156
"pso.2",2852.8635511739,15,7,0.001,0.236979166666667,10910.2156546116
"pso.2",2720.43960685423,4,9,0.001,0.236979166666667,4769.74538779259
"pso.2",2140.14971830416,10,6,0.001,0.248697916666667,6989.16298532486
"pso.2",1053.55336074531,1,11,0.00399049961287528,0.235677083333333,3972.68075251579
