"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"sca.2",2752.65072075578,15,5,0.001,0.235677083333333,2536.9170563221
"sca.2",2482.71827690951,1,9,0.00171641211450531,0.227864583333333,1573.49158024788
"sca.2",65.3126079860105,1,6,0.0643787840560088,0.239583333333333,606.450125932693
"sca.2",50,15,12,0.0372170418459986,0.240885416666667,2249.06483721733
"sca.2",1051.45062692742,12,5,0.001,0.231770833333333,1752.45726084709
"sca.2",3000,15,5,0.001,0.229166666666667,2714.75798177719
"sca.2",435.985624664811,7,12,0.0148816238786646,0.2421875,909.353514909744
"sca.2",1657.2530567533,15,5,0.001,0.229166666666667,1650.10936975479
"sca.2",77.370937736506,2,12,0.084408616394283,0.236979166666667,391.424220561981
"sca.2",82.5667287061721,15,5,0.1,0.25,795.895512342453
