"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hs.2",594.71790578682,7,7,0.0118146382058039,0.25,935.926206350327
"hs.2",501.638197421562,14,7,0.00881202204036526,0.2421875,1198.36107850075
"hs.2",457.438341098337,3,7,0.00946102269226685,0.2421875,615.067053556442
"hs.2",465.806855588406,1,6,0.0216917866158765,0.23828125,599.78310918808
"hs.2",208.75278286403,2,9,0.0486822352625895,0.240885416666667,813.823667526245
"hs.2",469.514483131934,2,10,0.0143900974181015,0.24609375,885.114856958389
"hs.2",1137.14643891435,10,5,0.00140485253022052,0.233072916666667,2250.38609790802
"hs.2",306.210768542835,4,11,0.00891697784513235,0.240885416666667,1012.11927485466
"hs.2",645.766942461103,6,7,0.00557767889159732,0.235677083333333,946.135109186172
"hs.2",1784.70547730173,2,7,0.00896262878691778,0.23046875,1101.42254948616
