"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"alo.1",1637.03013065767,5,7,0.0018953329482757,0.2421875,334.990710020065
"alo.1",2753.2374939073,5,6,0.00110209454830185,0.240885416666667,622.691970348358
"alo.1",281.530045253374,12,10,0.00552932590717541,0.234375,222.530511617661
"alo.1",74.4442388261851,1,5,0.0725687266626141,0.23046875,60.0530018806457
"alo.1",424.367931202196,1,5,0.0374963126298863,0.239583333333333,99.9525730609894
"alo.1",585.209551813873,6,11,0.0154080777033857,0.239583333333333,225.023036003113
"alo.1",223.255823867288,3,8,0.0383269931565818,0.239583333333333,87.1118454933167
"alo.1",364.723366389288,6,6,0.0107875588450073,0.244791666666667,138.267330646515
"alo.1",50,3,5,0.0486333514078287,0.234375,60.1189181804657
"alo.1",1413.1278961379,7,9,0.00524993416234621,0.248697916666667,364.302329540253
