"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"Rcgmin.2",500,5,8,0.09,0.263020833333333,35.2520132064819
"Rcgmin.2",500,5,8,0.09,0.255208333333333,39.5280745029449
"Rcgmin.2",500,5,8,0.09,0.255208333333333,34.6270878314972
"Rcgmin.2",500,5,8,0.09,0.264322916666667,34.3816273212433
"Rcgmin.2",500,5,8,0.09,0.255208333333333,34.4536337852478
"Rcgmin.2",500,5,8,0.09,0.2421875,34.5392875671387
"Rcgmin.2",500,5,8,0.0899999999999991,0.248697916666667,134.032757282257
"Rcgmin.2",500,5,8,0.09,0.247395833333333,43.1334340572357
"Rcgmin.2",500,5,8,0.09,0.255208333333333,42.9968919754028
"Rcgmin.2",500,5,8,0.09,0.2578125,55.0755627155304
