"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ffa.2",63.7421753908042,6,6,0.0656734029762447,0.233072916666667,300.720228672028
"ffa.2",1638.83253473286,6,7,0.1,0.26953125,1689.36717247963
"ffa.2",210.377168621169,2,8,0.001,0.348958333333333,208.305918455124
"ffa.2",1358.6382056871,10,8,0.0901287146136165,0.274739583333333,2092.49556803703
"ffa.2",1306.38116388223,1,10,0.1,0.252604166666667,515.67781662941
"ffa.2",74.3991045517381,11,10,0.001,0.348958333333333,310.679488658905
"ffa.2",645.65971546066,1,9,0.001,0.287760416666667,345.859534025192
"ffa.2",740.965162654873,2,11,0.0912317701373249,0.268229166666667,495.274746179581
"ffa.2",200.428941995371,2,7,0.001,0.348958333333333,265.351209878922
"ffa.2",121.567156471359,2,7,0.0879326676949859,0.239583333333333,203.24743270874
