"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"goa.2",929.577249966366,3,5,0.0196399476229965,0.247395833333333,732.62548828125
"goa.2",1865.52518538684,4,10,0.00309402677773557,0.240885416666667,1677.02202796936
"goa.2",1952.86132653427,3,9,0.0014974357571945,0.244791666666667,1255.5880625248
"goa.2",141.089420132006,11,11,0.0162532388598808,0.234375,436.49998831749
"goa.2",487.274814893733,9,7,0.0157083025224688,0.243489583333333,797.574241876602
"goa.2",2623.0901483835,3,12,0.00285283525182903,0.235677083333333,1726.82588005066
"goa.2",190.006197162438,1,8,0.0933182657628786,0.229166666666667,214.47848200798
"goa.2",2764.46369804043,8,10,0.00229075925156673,0.247395833333333,3415.89504337311
"goa.2",386.330182344748,12,6,0.0065854460625915,0.235677083333333,721.011290073395
"goa.2",418.773592431339,3,12,0.0153748847384147,0.231770833333333,461.246573448181
