"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hs.1",280.613172259007,8,6,0.0136321580423974,0.235677083333333,163.442418575287
"hs.1",165.119993475545,5,6,0.0299628684634808,0.239583333333333,94.6094691753387
"hs.1",1524.33500637598,2,6,0.00392094985768199,0.233072916666667,322.083485126495
"hs.1",223.260835660284,14,12,0.0110007718307897,0.240885416666667,235.021839857101
"hs.1",2586.52171889553,1,7,0.00954578641871922,0.231770833333333,208.010893106461
"hs.1",1578.15515670342,4,6,0.00134287443943322,0.239583333333333,377.541274547577
"hs.1",93.8252788851969,1,11,0.0296575549487025,0.23046875,221.861629009247
"hs.1",2386.83470113901,6,6,0.00325082116248086,0.25390625,317.278588056564
"hs.1",262.218587075907,8,6,0.0172954895980656,0.23828125,421.609533071518
"hs.1",1233.26473704074,1,9,0.00316111426288262,0.2265625,393.908013105392
