"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"da.1",678.935030833224,10,10,0.00674301919449866,0.25390625,396.954307794571
"da.1",3000,15,10,0.001,0.239583333333333,913.760769128799
"da.1",2039.26357788973,4,6,0.001,0.240885416666667,575.56959104538
"da.1",1761.96115057845,5,8,0.0037058288954766,0.25390625,488.467773675919
"da.1",508.894417018561,1,7,0.0714649375690386,0.231770833333333,298.393954277039
"da.1",1614.67317902716,9,6,0.0307918724506162,0.264322916666667,467.260405302048
"da.1",1801.78461464355,1,7,0.0177089804794406,0.240885416666667,327.678430557251
"da.1",188.862682599574,6,9,0.0339575274242088,0.25,364.255257606506
"da.1",100.81655002393,7,5,0.0204078597081467,0.240885416666667,289.05917596817
"da.1",2631.04724936739,10,7,0.0696532963585915,0.266927083333333,686.482687950134
