"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"woa.1",52.6566820815972,2,5,0.0446172110008089,0.244791666666667,65.7743394374847
"woa.1",361.398891184334,6,8,0.00821408712224435,0.239583333333333,159.704372167587
"woa.1",327.095765601052,15,9,0.011237095262479,0.2421875,156.258547306061
"woa.1",447.24966450047,1,5,0.0215079867836607,0.2265625,206.227666378021
"woa.1",1662.82100225772,2,10,0.00145551674426592,0.236979166666667,243.544117450714
"woa.1",781.515126588548,13,8,0.00532015329156769,0.24609375,380.166951417923
"woa.1",322.881330288199,2,12,0.0322267569853579,0.239583333333333,130.093616008759
"woa.1",183.12785191334,2,11,0.0318255681665037,0.233072916666667,56.9300081729889
"woa.1",802.44871982054,13,7,0.00652680994920582,0.252604166666667,361.05051279068
"woa.1",3000,6,6,0.00117387957366263,0.235677083333333,604.167748212814
