"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"bobyqa.2",500,5,8,0.0802,0.255208333333333,153.464593648911
"bobyqa.2",500,5,8,0.0802,0.260416666666667,134.371212244034
"bobyqa.2",500,5,8,0.1,0.2578125,134.672639608383
"bobyqa.2",500,5,8,0.0802,0.259114583333333,129.998317480087
"bobyqa.2",500,5,8,0.0802,0.266927083333333,130.194755554199
"bobyqa.2",499.979761728038,5,8,0.0679283850666661,0.2578125,134.351801872253
"bobyqa.2",500,5,8,0.0802,0.276041666666667,123.102500915527
"bobyqa.2",499.980217227667,5,8,0.0802065921827778,0.26953125,136.822763681412
"bobyqa.2",499.999996019731,5,8,0.1,0.2734375,135.648087263107
"bobyqa.2",499.999998036922,5,8,0.0801940231960332,0.26953125,125.463505506516
