data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
BreastCancer,ada,ga,0.25,10,auc,325.371039390564,0.997975234270415,0.966325036603221,0.991872102227751
BreastCancer,ada,ga,0.25,10,auc,423.411251544952,0.996859244565667,0.966325036603221,0.991570545440839
BreastCancer,ada,ga,0.25,10,auc,334.231077432632,0.997073269191953,0.964860907759883,0.991245429529948
BreastCancer,ada,ga,0.25,10,auc,261.479724407196,0.996338808628538,0.963396778916545,0.991678917411135
BreastCancer,ada,ga,0.25,10,auc,291.611044168472,0.996853146853147,0.967789165446559,0.992102981642731
BreastCancer,ada,ga,0.25,10,auc,217.949401378632,0.997110123119015,0.967789165446559,0.993615477402089
BreastCancer,ada,ga,0.25,10,auc,276.282004356384,0.996225275554884,0.970717423133236,0.991160616683629
BreastCancer,ada,ga,0.25,10,auc,277.010153055191,0.996699726402189,0.964860907759883,0.992178370839459
BreastCancer,ada,ga,0.25,10,auc,203.315058708191,0.997801471195967,0.972181551976574,0.992315013758528
BreastCancer,ada,ga,0.25,10,auc,202.701735973358,0.996518199555944,0.972181551976574,0.993657883825248
