data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
BreastCancer,ada,ga,FALSE,3,auc,1214.35583019257,0.995335293452448,0.961932650073206,0.990246522673302
BreastCancer,ada,ga,FALSE,3,auc,1010.72795724869,0.994986618417581,0.967789165446559,0.993507105431792
BreastCancer,ada,ga,FALSE,3,auc,1413.82311964035,0.994736891703419,0.970717423133236,0.994477741339666
BreastCancer,ada,ga,FALSE,3,auc,1125.19928812981,0.995269327905312,0.972181551976574,0.993134871272947
BreastCancer,ada,ga,FALSE,3,auc,801.328369379044,0.995062007614309,0.973645680819912,0.993412868935882
BreastCancer,ada,ga,FALSE,3,auc,740.415353298187,0.995735798560066,0.964860907759883,0.992965245580308
BreastCancer,ada,ga,FALSE,3,auc,841.068270921707,0.994845263673716,0.964860907759883,0.99312073579856
BreastCancer,ada,ga,FALSE,3,auc,999.454591989517,0.995740510384862,0.967789165446559,0.990943872743036
BreastCancer,ada,ga,FALSE,3,auc,1019.59848022461,0.995707527611293,0.973645680819912,0.993431716235064
BreastCancer,ada,ga,FALSE,3,auc,716.203970432281,0.995471936371518,0.972181551976574,0.994798145425761
