"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"Rcgmin.1",2000,8,5,0.01,1e+300,0.5323326587677
"Rcgmin.1",2000,8,5,0.01,1e+300,0.835067510604858
"Rcgmin.1",2000,8,5,0.01,1e+300,0.0284116268157959
"Rcgmin.1",2000,8,5,0.01,1e+300,0.0245120525360107
"Rcgmin.1",2000,8,5,0.01,1e+300,0.0243117809295654
"Rcgmin.1",2000,8,5,0.01,1e+300,0.0245265960693359
"Rcgmin.1",2000,8,5,0.01,1e+300,0.0272934436798096
"Rcgmin.1",2000,8,5,0.01,1e+300,0.0240945816040039
"Rcgmin.1",2000,8,5,0.01,1e+300,0.0245065689086914
"Rcgmin.1",2000,8,5,0.01,1e+300,0.0242986679077148
