"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"lbfgsb3.2",2000.00377606013,8,5,0.0100001596740596,1670.25317641191,297.132298707962
"lbfgsb3.2",2002.71384412517,8,5,0.0100814153237552,2047.06127501739,275.438014030457
"lbfgsb3.2",2000.7735013933,8,5,0.0100333000976653,1870.98768026661,535.875985145569
"lbfgsb3.2",2000.15412684475,8,5,0.0100231190225968,1706.38100145912,224.605576753616
"lbfgsb3.2",2000.79698914565,8,5,0.00999723649434413,1992.48907433957,543.880255699158
"lbfgsb3.2",1998.17746515929,8,5,0.0100818525787724,1639.24381237324,181.818510055542
"lbfgsb3.2",1997.59715987562,8,5,0.010110900313433,1805.39424928348,177.335661649704
"lbfgsb3.2",1997.99444843612,8,5,0.00991580596748861,1661.49482331576,190.586993932724
"lbfgsb3.2",2000,8,5,0.01,1726.4096531237,25.956954240799
"lbfgsb3.2",2000,8,5,0.01,1636.89349210178,258.100928544998
