"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"bobyqa.2",1999.98021278789,8,5,0.0208464926022357,1801.24477762155,12.9578838348389
"bobyqa.2",2000,8,5,0.0208,2000.04846590693,11.8992569446564
"bobyqa.2",1999.98018347719,8,5,0.020710878987814,1861.30918895567,12.6579370498657
"bobyqa.2",1999.98008329509,8,5,0.0208030435152946,1947.28097631193,12.2865507602692
"bobyqa.2",2000.01707855038,8,5,0.010602933932443,1420.65531278863,12.2555501461029
"bobyqa.2",2000.0202052205,8,5,0.001,1376.21960391475,14.6078653335571
"bobyqa.2",2000.00004890202,8,5,0.0205635172876473,1996.90076170295,13.0140647888184
"bobyqa.2",2000.03829857504,8,5,0.0196024269914286,1755.60528979122,13.864669084549
"bobyqa.2",2000.04520590313,8,5,0.001,1415.82694270104,15.7329459190369
"bobyqa.2",1999.99627090465,8,5,0.001,1410.81354097751,13.8759472370148
