"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"woa.2",550.61401473846,2,5,0.00675966978362557,1373.50836512303,16.3869550228119
"woa.2",1273.46349806676,10,5,0.00303342194455111,1394.74571203423,19.4278330802917
"woa.2",148.443885974605,2,5,0.020514596027637,1477.46111250937,9.81652426719666
"woa.2",506.515367232858,1,5,0.00565962694308717,1355.8212466519,10.6186747550964
"woa.2",50,3,5,0.030533938368232,1555.75268474281,10.7047793865204
"woa.2",129.452138848238,5,5,0.0314658656015587,1649.18357226945,9.40839910507202
"woa.2",50,1,5,0.0444388880860909,1529.20410031897,8.35010766983032
"woa.2",2028.39081798422,1,5,0.001,1365.27236963293,24.9498596191406
"woa.2",50,5,5,0.0496144627917446,1208.55179493945,8.83072686195374
"woa.2",50,3,5,0.049820943852261,1440.45209319794,10.9886794090271
