"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hs.1",1289.05307519017,13,7,0.0614899354279041,1e+300,1.01036381721497
"hs.1",3441.94483103929,14,6,0.0484003963230643,1e+300,0.53476619720459
"hs.1",188.530015700962,11,9,0.00476376310666092,1e+300,0.470142602920532
"hs.1",2684.10126478411,13,7,0.0457343402979895,1e+300,0.454573631286621
"hs.1",925.071253220085,7,7,0.0979801349416375,1e+300,0.465705871582031
"hs.1",2158.31380013842,8,8,0.0211148070411291,1e+300,0.481393337249756
"hs.1",4874.51865015319,2,6,0.0372741872449406,1e+300,0.449601888656616
"hs.1",2123.9704075153,2,5,0.0389437549510039,1e+300,0.446861743927002
"hs.1",4187.71095649572,11,6,0.0215424281773157,1e+300,0.443060398101807
"hs.1",1126.62481112638,11,6,0.0285792144075967,1e+300,0.446314334869385
