"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"ga.1",1796.39376571774,12,7,0.04981330037117,1e+300,2.12314534187317
"ga.1",1796.39376571774,12,7,0.04981330037117,1e+300,1.16965007781982
"ga.1",1796.39376571774,12,7,0.04981330037117,1e+300,1.05505299568176
"ga.1",1796.39376571774,12,7,0.04981330037117,1e+300,1.08062243461609
"ga.1",1796.39376571774,12,7,0.04981330037117,1e+300,1.057776927948
"ga.1",1796.39376571774,12,7,0.04981330037117,1e+300,1.06806898117065
"ga.1",1796.39376571774,12,7,0.04981330037117,1e+300,1.06803035736084
"ga.1",1796.39376571774,12,7,0.04981330037117,1e+300,1.07816791534424
"ga.1",1796.39376571774,12,7,0.04981330037117,1e+300,1.11987900733948
"ga.1",1796.39376571774,12,7,0.04981330037117,1e+300,1.08635663986206
