"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"lbfgsb3.1",2000,8,5,0.01,1e+300,0.49634575843811
"lbfgsb3.1",2000,8,5,0.01,1e+300,0.150415897369385
"lbfgsb3.1",2000,8,5,0.01,1e+300,0.0386829376220703
"lbfgsb3.1",2000,8,5,0.01,1e+300,0.0409855842590332
"lbfgsb3.1",2000,8,5,0.01,1e+300,0.0378570556640625
"lbfgsb3.1",2000,8,5,0.01,1e+300,0.0441009998321533
"lbfgsb3.1",2000,8,5,0.01,1e+300,0.051851749420166
"lbfgsb3.1",2000,8,5,0.01,1e+300,0.0409512519836426
"lbfgsb3.1",2000,8,5,0.01,1e+300,0.0404114723205566
"lbfgsb3.1",2000,8,5,0.01,1e+300,0.0583901405334473
