"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hs.2",398.90336060198,14,5,0.00548339631315321,1405.63705485516,30.5572681427002
"hs.2",4043.44748674193,9,5,0.00105996391526423,1296.1465150195,26.1423254013062
"hs.2",1428.67355573201,14,5,0.00742647534422576,1706.0364945526,36.7605288028717
"hs.2",633.345605118666,3,5,0.00731890700827353,1262.16822468197,39.2347450256348
"hs.2",363.678783372324,12,5,0.0170416478863917,1848.19781742129,20.6036458015442
"hs.2",1575.33665711998,3,5,0.00533570067281835,1500.00933294854,30.3476989269257
"hs.2",1261.96727463886,8,5,0.00334907451248728,1402.00774188749,25.90904712677
"hs.2",3589.2113797483,6,8,0.00148662560852244,1e+300,0.450952529907227
"hs.2",784.399473189842,7,8,0.00620170332444832,1e+300,0.44008207321167
"hs.2",204.727222929185,14,5,0.0218996652634814,1620.87695580938,6.78731894493103
