"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"nmkb.1",2000,8,5,0.01,1e+300,0.749366998672485
"nmkb.1",2000,8,5,0.01,1e+300,0.388416528701782
"nmkb.1",2000,8,5,0.01,1e+300,0.0204951763153076
"nmkb.1",2000,8,5,0.01,1e+300,0.0205585956573486
"nmkb.1",2000,8,5,0.01,1e+300,0.0207765102386475
"nmkb.1",2000,8,5,0.01,1e+300,0.0230474472045898
"nmkb.1",2000,8,5,0.01,1e+300,0.0196764469146729
"nmkb.1",2000,8,5,0.01,1e+300,0.0198898315429688
"nmkb.1",2000,8,5,0.01,1e+300,0.0197968482971191
"nmkb.1",2000,8,5,0.01,1e+300,0.0197014808654785
