"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"Rcgmin.2",2000,8,5,0.01,1662.86110937557,6.07835149765015
"Rcgmin.2",2000,8,5,0.01,1452.63270854091,3.81476092338562
"Rcgmin.2",2000,8,5,0.01,1488.27029217324,4.12420606613159
"Rcgmin.2",2000,8,5,0.01,1412.63286797661,3.11875700950623
"Rcgmin.2",2000,8,5,0.01,1851.71017663672,3.48938536643982
"Rcgmin.2",2000,8,5,0.01,1337.76781830593,3.61069679260254
"Rcgmin.2",2000,8,5,0.01,1379.67558925798,3.1679208278656
"Rcgmin.2",2000,8,5,0.01,1389.9950787152,3.232088804245
"Rcgmin.2",2000,8,5,0.01,1524.1243251192,3.12665677070618
"Rcgmin.2",2000,8,5,0.01,1383.34392422187,3.22333645820618
