"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"alo.2",71.2686138254178,2,5,0.0553591231029426,1751.15398709096,11.0080270767212
"alo.2",2142.76299980125,2,5,0.00296018338339246,1337.88700290754,37.3233425617218
"alo.2",514.808222630487,3,5,0.0495050801338376,2023.35770462608,16.8779649734497
"alo.2",3393.18729795904,2,5,0.00113412350883171,1445.6271466594,52.7191364765167
"alo.2",196.958856451852,11,5,0.0244302323829917,1517.24069659464,13.5780129432678
"alo.2",91.3825261769251,3,5,0.035479223555802,1373.02475845959,12.7834730148315
"alo.2",2099.90328266304,1,5,0.00178157850648736,1377.69085056638,30.3545536994934
"alo.2",4984.51021527871,2,8,0.0135745310981292,1e+300,0.411879062652588
"alo.2",275.321615177884,3,5,0.0146982756033856,1342.33159135941,13.6032087802887
"alo.2",162.176276223283,1,5,0.0386285444738055,1492.21139604981,15.592789888382
