"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"goa.2",1365.16493310919,4,8,0.0658582535644528,1e+300,0.91015362739563
"goa.2",3749.1427263737,6,5,0.0303968997791783,1872.32466153067,70.1442492008209
"goa.2",635.554660097238,3,5,0.0723366969605682,1922.33385564375,18.9718410968781
"goa.2",2944.34869947109,10,5,0.0486428943227396,2173.26843011705,57.1935667991638
"goa.2",2537.37787066285,13,5,0.072830122219198,1831.5561878721,48.6353225708008
"goa.2",4553.89678073116,8,7,0.0431328362450004,1e+300,0.443242788314819
"goa.2",2611.81596795045,7,5,0.0609840618672205,2189.1040767606,47.6003003120422
"goa.2",263.188136343219,7,5,0.0894398788074154,1737.76052927236,13.4286234378815
"goa.2",1488.20284003833,7,5,0.0767383867953443,2080.58800725582,31.4579226970673
"goa.2",2484.79744809578,2,5,0.0845531559499171,2337.19645874378,47.8389856815338
