"NumTrees","MinNode","Shrinkage","IntDepth","MSE","MSE.UCL","Time"
1300,5,-3,3,NA,NA,0.810509443283081
1300,6,-3,3,NA,NA,0.229330062866211
1300,7,-3,3,Inf,NA,0.197198390960693
1300,8,-3,3,Inf,NA,0.186724662780762
1300,9,-3,3,Inf,NA,0.186345100402832
1300,10,-3,3,Inf,NA,0.198604345321655
1300,11,-3,3,NA,NA,0.00368976593017578
1300,12,-3,3,NA,NA,0.0030670166015625
1350,5,-3,3,NA,NA,0.21377420425415
1350,6,-3,3,NA,NA,0.214959859848022
1350,7,-3,3,Inf,NA,0.185778141021729
1350,8,-3,3,Inf,NA,0.184919595718384
1350,9,-3,3,Inf,NA,0.196927309036255
1350,10,-3,3,Inf,NA,0.171398401260376
1350,11,-3,3,NA,NA,0.00596284866333008
1350,12,-3,3,NA,NA,0.00274205207824707
1400,5,-3,3,NA,NA,0.202776193618774
1400,6,-3,3,NA,NA,0.192049026489258
1400,7,-3,3,Inf,NA,0.302063465118408
1400,8,-3,3,Inf,NA,0.173262596130371
1400,9,-3,3,Inf,NA,0.174138784408569
1400,10,-3,3,Inf,NA,0.17902135848999
1400,11,-3,3,NA,NA,0.00299239158630371
1400,12,-3,3,NA,NA,0.00270175933837891
1450,5,-3,3,NA,NA,0.213927268981934
1450,6,-3,3,NA,NA,0.206892490386963
1450,7,-3,3,Inf,NA,0.195935964584351
1450,8,-3,3,Inf,NA,0.205186605453491
1450,9,-3,3,Inf,NA,0.202505350112915
1450,10,-3,3,Inf,NA,0.188673496246338
1450,11,-3,3,NA,NA,0.00293469429016113
1450,12,-3,3,NA,NA,0.00282835960388184
1500,5,-3,3,NA,NA,0.209051370620728
1500,6,-3,3,NA,NA,0.205389738082886
1500,7,-3,3,Inf,NA,0.189350843429565
1500,8,-3,3,Inf,NA,0.194737911224365
1500,9,-3,3,Inf,NA,0.196934938430786
1500,10,-3,3,Inf,NA,0.20569372177124
1500,11,-3,3,NA,NA,0.00354433059692383
1500,12,-3,3,NA,NA,0.00380587577819824
1550,5,-3,3,NA,NA,0.236330032348633
1550,6,-3,3,NA,NA,0.238500595092773
1550,7,-3,3,Inf,NA,0.215974092483521
1550,8,-3,3,Inf,NA,0.184437036514282
1550,9,-3,3,Inf,NA,0.188390731811523
1550,10,-3,3,Inf,NA,0.184621334075928
1550,11,-3,3,NA,NA,0.00292325019836426
1550,12,-3,3,NA,NA,0.00290966033935547
1600,5,-3,3,NA,NA,0.339366912841797
1600,6,-3,3,NA,NA,0.206245899200439
1600,7,-3,3,Inf,NA,0.198621034622192
1600,8,-3,3,Inf,NA,0.198555469512939
1600,9,-3,3,Inf,NA,0.189593315124512
1600,10,-3,3,Inf,NA,0.191115140914917
1600,11,-3,3,NA,NA,0.00298786163330078
1600,12,-3,3,NA,NA,0.00280857086181641
1650,5,-3,3,NA,NA,0.22372841835022
1650,6,-3,3,NA,NA,0.212288618087769
1650,7,-3,3,Inf,NA,0.207060098648071
1650,8,-3,3,Inf,NA,0.194726705551147
1650,9,-3,3,Inf,NA,0.202410936355591
1650,10,-3,3,Inf,NA,0.192154884338379
1650,11,-3,3,NA,NA,0.00281381607055664
1650,12,-3,3,NA,NA,0.00286293029785156
1700,5,-3,3,NA,NA,0.324735879898071
1700,6,-3,3,NA,NA,0.217355728149414
1700,7,-3,3,Inf,NA,0.216389656066895
1700,8,-3,3,Inf,NA,0.214423179626465
1700,9,-3,3,Inf,NA,0.196603298187256
1700,10,-3,3,Inf,NA,0.192627668380737
1700,11,-3,3,NA,NA,0.00298166275024414
1700,12,-3,3,NA,NA,0.00272226333618164
1750,5,-3,3,NA,NA,0.228501558303833
1750,6,-3,3,NA,NA,0.217527627944946
1750,7,-3,3,Inf,NA,0.216128826141357
1750,8,-3,3,Inf,NA,0.198793888092041
1750,9,-3,3,Inf,NA,0.201642990112305
1750,10,-3,3,Inf,NA,0.200527191162109
1750,11,-3,3,NA,NA,0.00323152542114258
1750,12,-3,3,NA,NA,0.00306391716003418
1800,5,-3,3,NA,NA,0.250131368637085
1800,6,-3,3,Inf,NA,0.232478618621826
1800,7,-3,3,Inf,NA,0.223938465118408
1800,8,-3,3,Inf,NA,0.207172632217407
1800,9,-3,3,Inf,NA,0.219478368759155
1800,10,-3,3,Inf,NA,0.216519117355347
1800,11,-3,3,NA,NA,0.00301432609558105
1800,12,-3,3,NA,NA,0.00278115272521973
1850,5,-3,3,NA,NA,0.271454572677612
1850,6,-3,3,Inf,NA,0.243334531784058
1850,7,-3,3,Inf,NA,0.236454486846924
1850,8,-3,3,Inf,NA,0.263985872268677
1850,9,-3,3,Inf,NA,0.255858898162842
1850,10,-3,3,Inf,NA,0.262450695037842
1850,11,-3,3,NA,NA,0.00416851043701172
1850,12,-3,3,NA,NA,0.00355935096740723
1900,5,-3,3,NA,NA,0.290371417999268
1900,6,-3,3,Inf,NA,0.287670612335205
1900,7,-3,3,Inf,NA,0.275229454040527
1900,8,-3,3,Inf,NA,0.282349586486816
1900,9,-3,3,Inf,NA,0.2723548412323
1900,10,-3,3,Inf,NA,0.260262966156006
1900,11,-3,3,NA,NA,0.00420856475830078
1900,12,-3,3,NA,NA,0.00758647918701172
1950,5,-3,3,NA,NA,0.281822919845581
1950,6,-3,3,NA,NA,0.248438835144043
1950,7,-3,3,Inf,NA,0.247735500335693
1950,8,-3,3,Inf,NA,0.231331586837769
1950,9,-3,3,Inf,NA,0.231921434402466
1950,10,-3,3,Inf,NA,0.224766492843628
1950,11,-3,3,NA,NA,0.00282621383666992
1950,12,-3,3,NA,NA,0.00305271148681641
2000,5,-3,3,NA,NA,0.255181789398193
2000,6,-3,3,NA,NA,0.24902606010437
2000,7,-3,3,Inf,NA,0.367465734481812
2000,8,-3,3,Inf,NA,0.240981340408325
2000,9,-3,3,Inf,NA,0.249117612838745
2000,10,-3,3,Inf,NA,0.228806018829346
2000,11,-3,3,NA,NA,0.00299882888793945
2000,12,-3,3,NA,NA,0.00263714790344238
50,5,-1,5,4.8982459709717e+31,5.92399055608696e+31,0.0599973201751709
50,6,-1,5,3.82373386415895e+31,5.2465641773838e+31,0.0557208061218262
50,7,-1,5,2.24262196643422e+31,3.49587142870295e+31,0.0587248802185059
50,8,-1,5,7.885154609011e+30,1.08106101590456e+31,0.0530953407287598
50,9,-1,5,3.17599889846643e+30,4.87513891336253e+30,0.0530922412872314
50,10,-1,5,1.70468225859572e+30,3.26010954108759e+30,0.0586848258972168
50,11,-1,5,NA,NA,0.00272011756896973
50,12,-1,5,NA,NA,0.00260066986083984
100,5,-1,5,4.1821422665079e+61,5.25873249909221e+61,0.065645694732666
100,6,-1,5,2.51712610628919e+61,4.14787087136423e+61,0.0630590915679932
100,7,-1,5,1.53849578978285e+61,2.36467499410049e+61,0.0637876987457275
100,8,-1,5,1.03680787167456e+61,1.54278312745209e+61,0.0592193603515625
100,9,-1,5,4.68673077179721e+60,7.14469782867544e+60,0.0590436458587646
100,10,-1,5,2.62055532569027e+60,4.93885791880348e+60,0.0622291564941406
100,11,-1,5,NA,NA,0.00297427177429199
100,12,-1,5,NA,NA,0.00278234481811523
150,5,-1,5,5.47488310252143e+91,8.33447026417265e+91,0.075002908706665
150,6,-1,5,3.38027859892255e+91,4.75554115984311e+91,0.0737082958221436
150,7,-1,5,2.57291859121247e+91,4.14989147368743e+91,0.0673434734344482
150,8,-1,5,8.04724204302173e+90,1.16268956952696e+91,0.0648560523986816
150,9,-1,5,8.27490169843349e+90,1.22322478770476e+91,0.0688192844390869
150,10,-1,5,1.84819287543502e+90,2.82652053843802e+90,0.0653069019317627
150,11,-1,5,NA,NA,0.00299811363220215
150,12,-1,5,NA,NA,0.00274896621704102
200,5,-1,5,6.64170337864792e+121,1.09007169772147e+122,0.0839054584503174
200,6,-1,5,3.83475135626826e+121,5.56671665712031e+121,0.0863661766052246
200,7,-1,5,1.22131126898142e+121,1.91939777063459e+121,0.0740847587585449
200,8,-1,5,1.18959840939542e+121,2.02890469011994e+121,0.0710065364837646
200,9,-1,5,6.87931800051577e+120,1.19272965257465e+121,0.0742025375366211
200,10,-1,5,4.10199996224927e+120,6.75541447504803e+120,0.0758223533630371
200,11,-1,5,NA,NA,0.00298166275024414
200,12,-1,5,NA,NA,0.00261878967285156
250,5,-1,5,7.04058691828025e+151,1.14199508872765e+152,0.0923893451690674
250,6,-1,5,2.37529045360417e+151,3.39852814271994e+151,0.0868995189666748
250,7,-1,5,2.51166972326491e+151,3.89434938599055e+151,0.0837008953094482
250,8,-1,5,9.27782592309248e+150,1.70786399731627e+151,0.077073335647583
250,9,-1,5,5.53354988773675e+150,1.03771976365311e+151,0.0765118598937988
250,10,-1,5,3.22397231595589e+150,5.09739443841099e+150,0.0773077011108398
250,11,-1,5,NA,NA,0.00603580474853516
250,12,-1,5,NA,NA,0.00275325775146484
300,5,-1,5,9.04076288259208e+181,Inf,0.102030038833618
300,6,-1,5,5.0160256916343e+181,Inf,0.0927143096923828
300,7,-1,5,1.83772185925131e+181,Inf,0.087418794631958
300,8,-1,5,2.13271519160156e+181,Inf,0.087127685546875
300,9,-1,5,1.3383819403971e+181,Inf,0.0826854705810547
300,10,-1,5,1.16952972157604e+181,Inf,0.0828413963317871
300,11,-1,5,NA,NA,0.00291323661804199
300,12,-1,5,NA,NA,0.00263547897338867
350,5,-1,5,8.08981928784857e+211,Inf,0.115260601043701
350,6,-1,5,4.7624706422753e+211,Inf,0.101303815841675
350,7,-1,5,5.44642936514755e+211,Inf,0.0937118530273438
350,8,-1,5,2.93482524669529e+211,Inf,0.092965841293335
350,9,-1,5,5.30767380692813e+210,Inf,0.088752269744873
350,10,-1,5,1.39200854971179e+211,Inf,0.0886335372924805
350,11,-1,5,NA,NA,0.0028223991394043
350,12,-1,5,NA,NA,0.00275778770446777
400,5,-1,5,1.51353821927157e+242,Inf,0.123473405838013
400,6,-1,5,5.96931295829253e+241,Inf,0.108405828475952
400,7,-1,5,3.47843091548774e+241,Inf,0.100279569625854
400,8,-1,5,3.76964666429419e+241,Inf,0.100858211517334
400,9,-1,5,1.11896494319851e+241,Inf,0.0949094295501709
400,10,-1,5,8.29228105602311e+240,Inf,0.0945544242858887
400,11,-1,5,NA,NA,0.00279617309570312
400,12,-1,5,NA,NA,0.00283193588256836
450,5,-1,5,1.79685520873841e+272,Inf,0.13195276260376
450,6,-1,5,7.97850268198244e+271,Inf,0.117324829101562
450,7,-1,5,2.72581078003146e+271,Inf,0.110700845718384
450,8,-1,5,1.83680019127641e+271,Inf,0.110378265380859
450,9,-1,5,3.69644425152796e+271,Inf,0.108496427536011
450,10,-1,5,8.03400731064439e+270,Inf,0.114792108535767
450,11,-1,5,NA,NA,0.00284552574157715
450,12,-1,5,NA,NA,0.00278568267822266
500,5,-1,5,2.36967050426611e+302,Inf,0.145558595657349
500,6,-1,5,4.72964472556644e+301,Inf,0.133309602737427
500,7,-1,5,5.63797961702976e+301,Inf,0.118499040603638
500,8,-1,5,4.61801780808192e+301,Inf,0.120616674423218
500,9,-1,5,3.51074630494762e+301,Inf,0.111574172973633
500,10,-1,5,1.76578871981108e+301,Inf,0.114059686660767
500,11,-1,5,NA,NA,0.00281500816345215
500,12,-1,5,NA,NA,0.00276708602905273
550,5,-1,5,Inf,NA,0.148133039474487
550,6,-1,5,Inf,NA,0.15217399597168
550,7,-1,5,Inf,NA,0.120759963989258
550,8,-1,5,Inf,NA,0.113237857818604
550,9,-1,5,Inf,NA,0.117674827575684
550,10,-1,5,Inf,NA,0.112678527832031
550,11,-1,5,NA,NA,0.00274753570556641
550,12,-1,5,NA,NA,0.00267934799194336
600,5,-1,5,Inf,NA,0.155587911605835
