"NumTrees","MinNode","Shrinkage","IntDepth","MSE","MSE.UCL","Time"
15500,15,0.001,19,NA,NA,0.0405116081237793
16000,5,0.001,19,101.964056290994,130.053775702832,5.0985541343689
16000,6,0.001,19,102.084467793328,127.0748736958,2.77019953727722
16000,7,0.001,19,108.8179765151,152.234533370995,2.46994590759277
16000,8,0.001,19,97.6220459609556,138.668576467976,2.10025787353516
16000,9,0.001,19,95.9689528356854,144.544146608688,2.11530113220215
16000,10,0.001,19,87.9819601349313,127.642540855779,2.01789140701294
16000,11,0.001,19,NA,NA,0.00299668312072754
16000,12,0.001,19,NA,NA,0.0025935173034668
16000,13,0.001,19,NA,NA,0.00255274772644043
16000,14,0.001,19,NA,NA,0.00274252891540527
16000,15,0.001,19,NA,NA,0.00258302688598633
16500,5,0.001,19,99.5166998340736,132.024201662535,4.09972429275513
16500,6,0.001,19,107.608872893041,136.952423566405,2.93128895759583
16500,7,0.001,19,103.582783774287,145.059922248131,2.51270508766174
16500,8,0.001,19,111.33803623095,156.60944048579,2.18374752998352
16500,9,0.001,19,95.3733060953201,134.292531708632,2.28601050376892
16500,10,0.001,19,103.330971405144,148.429791811125,2.24804520606995
16500,11,0.001,19,NA,NA,0.0031120777130127
16500,12,0.001,19,NA,NA,0.00261425971984863
16500,13,0.001,19,NA,NA,0.00273680686950684
16500,14,0.001,19,NA,NA,0.00266909599304199
16500,15,0.001,19,NA,NA,0.00252985954284668
17000,5,0.001,19,100.449715745536,137.082039732441,3.82205986976624
17000,6,0.001,19,111.524542772017,138.678461712431,3.46977424621582
17000,7,0.001,19,106.431753287298,137.450509191416,2.87039399147034
17000,8,0.001,19,106.462315174375,154.372574661181,2.36103630065918
17000,9,0.001,19,97.505842498259,125.451770056813,2.31597805023193
17000,10,0.001,19,99.6891955562672,143.648729236195,2.25608253479004
17000,11,0.001,19,NA,NA,0.00320887565612793
17000,12,0.001,19,NA,NA,0.00252676010131836
17000,13,0.001,19,NA,NA,0.00258302688598633
17000,14,0.001,19,NA,NA,0.00258255004882812
17000,15,0.001,19,NA,NA,0.00285220146179199
17500,5,0.001,19,112.038476740464,144.434688681264,4.23927211761475
17500,6,0.001,19,105.266753722826,141.585313949529,3.55717849731445
17500,7,0.001,19,103.949887196648,145.84087382127,2.82577252388
17500,8,0.001,19,99.0773690281769,133.627638726604,2.39769983291626
17500,9,0.001,19,99.9907695523977,130.888884716715,2.31823086738586
17500,10,0.001,19,101.109379995616,133.276089202022,2.33289384841919
17500,11,0.001,19,NA,NA,0.00304031372070312
17500,12,0.001,19,NA,NA,0.00257658958435059
17500,13,0.001,19,NA,NA,0.00279951095581055
17500,14,0.001,19,NA,NA,0.00257205963134766
17500,15,0.001,19,NA,NA,0.00250029563903809
18000,5,0.001,19,83.859032013871,106.135362274043,4.64683032035828
18000,6,0.001,19,110.710191375886,151.695943756543,3.12930536270142
18000,7,0.001,19,104.273086188888,134.946056594452,2.80840587615967
18000,8,0.001,19,101.764006406445,149.810687864055,2.45269918441772
18000,9,0.001,19,106.785460426992,146.048045637852,2.26346564292908
18000,10,0.001,19,92.179346579792,130.752137411833,2.37070655822754
18000,11,0.001,19,NA,NA,0.00320649147033691
18000,12,0.001,19,NA,NA,0.0027313232421875
18000,13,0.001,19,NA,NA,0.00284552574157715
18000,14,0.001,19,NA,NA,0.00280880928039551
18000,15,0.001,19,NA,NA,0.00267434120178223
18500,5,0.001,19,108.206499794117,138.72333794598,4.37673783302307
18500,6,0.001,19,120.615431684552,169.56751844124,3.51625227928162
18500,7,0.001,19,113.93262314918,169.303895268059,2.82986330986023
18500,8,0.001,19,111.394401500316,139.160957248707,2.35803723335266
18500,9,0.001,19,102.690580068674,139.107600376886,2.48314166069031
18500,10,0.001,19,96.4425921991262,130.554667678062,2.52059936523438
18500,11,0.001,19,NA,NA,0.00317168235778809
18500,12,0.001,19,NA,NA,0.00258851051330566
18500,13,0.001,19,NA,NA,0.00264263153076172
18500,14,0.001,19,NA,NA,0.00271010398864746
18500,15,0.001,19,NA,NA,0.0025174617767334
19000,5,0.001,19,108.038499712228,155.897192336516,4.39641737937927
19000,6,0.001,19,94.6549500068169,131.116471380399,3.35287284851074
19000,7,0.001,19,107.718599250033,159.563992896599,2.97627687454224
19000,8,0.001,19,104.823924681817,145.659191708919,2.44877624511719
19000,9,0.001,19,99.1114024573949,146.240232419692,2.54422426223755
19000,10,0.001,19,101.545412372411,137.674279379842,2.52793216705322
19000,11,0.001,19,NA,NA,0.00337743759155273
19000,12,0.001,19,NA,NA,0.00253391265869141
19000,13,0.001,19,NA,NA,0.00259304046630859
19000,14,0.001,19,NA,NA,0.00282478332519531
19000,15,0.001,19,NA,NA,0.00261378288269043
19500,5,0.001,19,105.893421192342,139.540960502122,4.36581373214722
19500,6,0.001,19,93.9467822794952,124.291605156495,3.57307410240173
19500,7,0.001,19,116.22423243779,159.82611419078,3.06069231033325
19500,8,0.001,19,106.049780195252,155.823032245487,2.62544202804565
19500,9,0.001,19,97.9436641807831,133.117529758425,2.58361482620239
19500,10,0.001,19,91.4663834101645,129.807914819137,2.56037378311157
19500,11,0.001,19,NA,NA,0.00307559967041016
19500,12,0.001,19,NA,NA,0.00288200378417969
19500,13,0.001,19,NA,NA,0.00263023376464844
19500,14,0.001,19,NA,NA,0.00264906883239746
19500,15,0.001,19,NA,NA,0.00264143943786621
20000,5,0.001,19,108.108084988835,146.041564356534,4.60931038856506
20000,6,0.001,19,112.43202308016,161.064475732408,3.52516984939575
20000,7,0.001,19,112.764812413645,156.317626099353,3.08394241333008
20000,8,0.001,19,90.2877211316128,117.676734565457,2.83194804191589
20000,9,0.001,19,100.304254603824,124.317385261485,2.64602041244507
20000,10,0.001,19,105.527455946145,145.262937364016,2.65417647361755
20000,11,0.001,19,NA,NA,0.00301766395568848
20000,12,0.001,19,NA,NA,0.00253152847290039
20000,13,0.001,19,NA,NA,0.00273323059082031
20000,14,0.001,19,NA,NA,0.00265622138977051
