"NumTrees","MinNode","Shrinkage","IntDepth","Accuracy","Acc.LCL","Time"
16000,10,0.1,13,0.825,0.794074162785667,1045.28856396675
16000,11,0.1,13,0.826190476190476,0.801059707090515,1029.79324197769
16000,12,0.1,13,0.829761904761905,0.800237066923523,1035.65078568459
16000,13,0.1,13,0.833333333333333,0.815941693508335,1037.32313895226
16000,14,0.1,13,0.826190476190476,0.790345129367089,1048.57655334473
16000,15,0.1,13,0.838095238095238,0.803626429507878,1053.73403286934
16500,5,0.1,13,0.814285714285714,0.78143438438047,1002.54090762138
16500,6,0.1,13,0.821428571428571,0.796105961612416,1008.9782269001
16500,7,0.1,13,0.817857142857143,0.777886629033717,1016.13062858582
16500,8,0.1,13,0.826190476190476,0.806452688905332,1019.72860193253
16500,9,0.1,13,0.826190476190476,0.796228360192741,1026.66803073883
16500,10,0.1,13,0.819047619047619,0.777047619047619,1039.4301533699
16500,11,0.1,13,0.833333333333333,0.812755267580609,1050.33068156242
16500,12,0.1,13,0.822619047619048,0.796485251326852,1062.66986370087
16500,13,0.1,13,0.825,0.795068184481276,1070.01021528244
16500,14,0.1,13,0.826190476190476,0.796840312668522,1069.52450370789
16500,15,0.1,13,0.829761904761905,0.803954211392736,1077.96559238434
17000,5,0.1,13,0.811904761904762,0.787856456607833,1020.03870773315
17000,6,0.1,13,0.802380952380952,0.774510883476467,1033.9651196003
17000,7,0.1,13,0.821428571428571,0.802376984540258,1040.31181693077
17000,8,0.1,13,0.825,0.807246892116979,1053.21185731888
17000,9,0.1,13,0.826190476190476,0.802805348490785,1056.19405889511
17000,10,0.1,13,0.823809523809524,0.795594301580519,1074.23209095001
17000,11,0.1,13,0.822619047619048,0.783505253519154,1080.85521936417
17000,12,0.1,13,0.832142857142857,0.810574418839072,1093.07067251205
17000,13,0.1,13,0.836904761904762,0.815448806444998,1095.9977209568
17000,14,0.1,13,0.827380952380952,0.803982894004188,1108.50811076164
17000,15,0.1,13,0.833333333333333,0.801264734022974,1109.58979868889
17500,5,0.1,13,0.811904761904762,0.78284458593901,1053.00077414513
17500,6,0.1,13,0.814285714285714,0.779816905698354,1053.90102815628
17500,7,0.1,13,0.821428571428571,0.799156405330142,1016.15898489952
17500,8,0.1,13,0.823809523809524,0.798060497698251,1026.80525040627
17500,9,0.1,13,0.825,0.804407240874641,1030.69024133682
17500,10,0.1,13,0.825,0.798498427719599,1049.04165697098
