"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.300",2001.00001,8,5,0.011,757205415.138019,917.390698194504
"hjn.300",2000,8,5,0.1,829279799.259283,353.80574798584
"hjn.300",2001,8,5,0.01,725436923.029642,586.682953357697
"hjn.300",2000,8,5,0.011,698696756.723194,440.974987506866
"hjn.300",2000.1,8,5,0.01,785214327.619125,563.359130620956
"hjn.300",2000.999,7,6,0.01,743744514.430435,518.34294128418
"hjn.300",2001,10,7,0.00999,711665455.655046,993.238124608994
"hjn.300",2000.999999,8,5,0.01,760352619.521554,518.392340183258
"hjn.300",1999.99,8,5,0.02,758543866.862837,431.882119655609
"hjn.300",2001,7,5,0.01,789904506.895126,377.404510736465
