"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hs.2",934.908919729921,4,8,0.0394097657310776,653570034.518963,14268.039059639
"hs.2",1157.37043337431,7,10,0.0279628673160914,671259906.439475,35405.6690187454
"hs.2",1641.4276488591,5,10,0.0275987924241927,641642122.648118,24543.2482805252
"hs.2",3277.77623744914,4,9,0.0187787238478195,668817690.386705,25999.5321662426
"hs.2",1654.98684857739,6,9,0.0378230660234112,641647929.853222,33002.5491938591
"hs.2",3207.736114203,5,8,0.0229655090388842,664998335.375841,27846.2967939377
"hs.2",2620.44714540243,4,8,0.0472715575494804,675189714.917976,18645.0300955772
"hs.2",1487.60952876182,5,5,0.0228617314510047,644155507.073593,20175.1828730106
"hs.2",2302.8764789316,4,9,0.0187362178568728,685936518.919151,23550.5919063091
"hs.2",1208.43055133501,4,9,0.0547092585696373,651946919.909769,29696.8136079311
