"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.500",2001,12,5,0.01,564165271.483313,1409.81981945038
"hjn.500",2002,5,7,0.01,608438662.328795,674.481573581696
"hjn.500",2000,8,5,0.01,600176820.585986,569.711411237717
"hjn.500",2001,7,5,0.01,592294779.653374,607.974781513214
"hjn.500",2000.01,8,6,0.01,606431597.915343,1214.68064284325
"hjn.500",2001.2,10,5,0.01,595822722.352441,1073.68554067612
"hjn.500",2000,8,5,0.01,584859534.490213,643.550334692001
"hjn.500",1999.1,9,5,0.01,660491503.288617,893.097795248032
"hjn.500",2000,8,5,0.01,617182645.275324,750.560926675797
"hjn.500",1999,7,5,0.0099,584934368.08479,705.464071273804
