"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"ga.1000",2477.71764354773,7,7,0.0379194573056039,371531367.311215,4530.86016988754
"ga.1000",3473.30002321303,12,8,0.042903795838356,400619918.7553,3564.73297333717
"ga.1000",1338.10811641812,2,7,0.0754109621047974,378144914.597383,2320.10720562935
"ga.1000",1518.91626471281,5,9,0.0311618000268936,395331014.695122,2065.82525706291
"ga.1000",966.430599078536,5,9,0.0107453912496567,365002342.407378,2599.6711230278
"ga.1000",315.66385294497,10,9,0.0347814708948135,398601342.687031,1974.44705271721
"ga.1000",2167.02936683595,13,9,0.0135619193315506,385211318.068902,3813.30238223076
"ga.1000",2345.76378265948,8,8,0.0301946645951313,380633074.777692,4002.69822859764
"ga.1000",2549.24258357286,11,7,0.034095287322998,398234751.337188,3424.58728480339
"ga.1000",315.66385294497,10,9,0.0347814708948135,398601342.687031,2622.94973421097
