"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"Rcgmin.1",2000,8,5,0.01,673413176.322036,613.459985256195
"Rcgmin.1",2000,8,5,0.0099999976933637,618115290.480505,19297.4594376087
"Rcgmin.1",2000,8,5,0.01,725470086.655376,474.832072257996
"Rcgmin.1",2000,8,5,0.01,684675618.243632,580.041748285294
"Rcgmin.1",2000,8,5,0.01,675644961.779406,472.458391666412
"Rcgmin.1",2000,8,5,0.00999999965504691,616494884.543356,90888.9182054997
"Rcgmin.1",2000,8,5,0.01,668598763.736699,579.924632787704
"Rcgmin.1",2000,8,5,0.01,693381270.961448,475.942902803421
"Rcgmin.1",2000,8,5,0.01,658421583.448026,477.372854232788
"Rcgmin.1",2000,8,5,0.01,707888674.805287,792.317146778107
