"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"mfo.1",161.438514734618,15,8,0.0410586413939018,771259311.024181,6965.26489949226
"mfo.1",4708.17811160146,8,9,0.0488405266354633,808128948.861824,10128.5791859627
"mfo.1",4781.8079413859,7,10,0.0177726207629398,900827607.797512,8548.372797966
"mfo.1",3651.53893441427,4,7,0.0165251669735943,661085134.335205,8686.81433963776
"mfo.1",4877.40310493608,4,10,0.0268415237162949,825788005.314516,6285.05347895622
"mfo.1",1637.77008174165,6,7,0.0508138656723325,901938818.939827,11208.7871255875
"mfo.1",2451.33798729567,5,8,0.0388708200882192,694241890.243329,8607.22944664955
"mfo.1",4794.81566030633,4,6,0.0245858079284162,818137581.566059,9082.63621234894
"mfo.1",1274.32610075718,4,6,0.0403406886358812,695259674.390005,6942.23835301399
"mfo.1",1752.77032656473,5,5,0.0228790679611088,865905228.200113,11096.0358037949
