"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"pso.1",1031.5187714803,5,10,0.0222065427250011,783072289.893474,15197.8157846928
"pso.1",2432.52677735267,3,8,0.0209323202907491,665516125.077123,16104.3236100674
"pso.1",1979.0571043794,6,7,0.0205335549694806,851011535.710275,25015.2227358818
"pso.1",1811.188085787,4,8,0.0291647171336731,660992720.698365,15848.3455970287
"pso.1",1474.39770225044,6,8,0.0214358419194868,826951585.617829,20942.9189116955
"pso.1",1446.85729446999,3,8,0.026955137921445,834113463.998337,18100.6702334881
"pso.1",3037.31171167012,4,9,0.0313493412207673,875606792.227156,13859.6485271454
"pso.1",457.703233961016,7,8,0.0534016730884434,792051655.910747,30335.1724185944
"pso.1",340.932340062689,12,6,0.0220852446835876,787174177.421616,35048.285649538
"pso.1",969.165633551873,4,10,0.0307244875774972,826195947.757015,18795.2129459381
