"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.2",1999.8999999,8,5,0.01,643430766.65678,22855.3326191902
"hjn.2",2001,9,5,0.0099999,636052353.341874,23138.9704055786
"hjn.2",2000.09999,7,5,0.01,626771106.877496,24711.1473040581
"hjn.2",2000.1,8,9,0.01,646922576.202708,27505.5940034389
"hjn.2",2000.9,7,6,0.01,642396077.949615,26280.3421704769
"hjn.2",2006,8,6,0.01,632955310.703136,21577.2229573727
"hjn.2",2001.00001,8,5,0.01,633358631.802286,19592.5432627201
"hjn.2",2001,6,8,0.01,640260228.391302,21413.7204480171
"hjn.2",2001,7,5,0.01,629855353.799503,29820.5025305748
"hjn.2",1997,6,5,0.01,627210939.824962,14186.9013490677
