"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"optim.1",1999.90893377566,8,5,0.00999957969434922,897027875.081056,5214.39331912994
"optim.1",2000,8,5,0.01,696180131.200652,9797.44663047791
"optim.1",2005.03372281736,7,5,0.0254066647513464,818292733.347734,22534.341632843
"optim.1",2000.71804991373,8,5,0.00867817493159448,715982737.497656,13126.8784468174
"optim.1",2002.87030921297,8,5,0.00999138907236109,772739019.040142,7799.11191797256
"optim.1",1999.99989114728,8,5,0.00999999949760284,868277546.91456,3352.3931593895
"optim.1",1998.32269609005,8,5,0.0382366041475332,984138887.262819,8217.52218389511
"optim.1",1999.26768675722,8,5,0.00999662009272562,712513657.015248,9101.86221194267
"optim.1",2001.5902827085,8,5,0.010047708481255,742976284.956697,11446.0199534893
"optim.1",2000.00360480554,8,5,0.00998855556704027,874632903.754807,10232.4791069031
