"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"ga.1",1670.45943423531,7,8,0.0538429093487108,590919044.024183,9950.44898343086
"ga.1",2361.60760911144,6,7,0.0240902201457061,635165912.923467,6476.01386117935
"ga.1",2552.245312984,4,7,0.0205962139138064,623714312.23661,8857.39404988289
"ga.1",1272.3065091281,5,8,0.0558557898989628,619086507.166547,10286.119828701
"ga.1",1471.59005312715,5,9,0.0340006909000222,610960174.22528,7843.57623338699
"ga.1",1022.18027931624,4,8,0.0269358134270464,623738426.101443,7665.64724493027
"ga.1",4141.68155063312,9,6,0.0152955834483628,625221515.881588,7076.48840451241
"ga.1",1502.41940595346,4,9,0.0380802801912211,605040269.873653,6819.71310853958
"ga.1",1533.54546257385,4,7,0.0404979401669591,607950735.107294,7529.74550890923
"ga.1",1471.59005312715,5,9,0.0340006909000222,622934665.95874,7291.54447007179
