"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"sca.1",5000,15,9,0.00145012652084302,814216172.083468,10064.9068391323
"sca.1",1118.98336475715,6,9,0.0709804608509876,939144209.907708,3312.9845392704
"sca.1",1512.0092159082,6,5,0.0183508370613933,654519810.064404,4674.39039874077
"sca.1",1980.22210806412,6,7,0.0287351730001455,937000638.436237,7336.07264828682
"sca.1",2829.14787656224,3,10,0.044802565372636,689362027.02816,4364.91682910919
"sca.1",4631.65908114076,11,8,0.001,773133614.674776,9987.03972864151
"sca.1",2599.62111087084,15,10,0.0739853029380096,980231326.172142,11883.0786452293
"sca.1",1381.05014574248,7,9,0.0187656545036007,810072899.494103,6226.79913640022
"sca.1",1696.80446793813,7,9,0.00658164917928428,854413259.069341,4449.21683239937
"sca.1",3060.6214977447,5,10,0.018672307658353,651472953.783754,5210.87977194786
