"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"ga.500",1736.26472645998,4,8,0.0415710210800171,605873977.245959,1989.20161509514
"ga.500",2519.37509729398,6,6,0.0187513940892605,620481653.455508,1091.68390536308
"ga.500",1521.23772086203,6,6,0.034163624048233,612527685.284195,1459.70817542076
"ga.500",1580.54054983659,11,5,0.0459693403812125,610084509.039887,1049.49467539787
"ga.500",2775.59309843459,5,5,0.0060305644005049,627068184.76656,1056.2129971981
"ga.500",3479.98989699781,7,8,0.0288600027561188,627772606.289058,1789.03700351715
"ga.500",2758.93094768981,7,5,0.00246413968969136,618748020.345397,1207.1077144146
"ga.500",4624.20693170279,9,5,0.0640335671668872,544802507.399791,1096.4037027359
"ga.500",1264.13768981397,9,8,0.0110440105199814,608489483.754248,1830.44971489906
"ga.500",2749.1606131211,6,8,0.0520190513135251,590803455.336076,1226.33665347099
