"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"gwo.1",1844.97087729224,5,9,0.0301891587599794,666276515.971989,4095.74984765053
"gwo.1",640.75442185807,6,8,0.0359998816643726,870103537.954885,4537.50696015358
"gwo.1",2411.352816331,7,6,0.0180783754253646,641390721.315712,6023.29715824127
"gwo.1",1114.27451888697,5,8,0.0278092132234463,980970525.960382,3589.59959459305
"gwo.1",2498.28278542266,4,9,0.0348557576527989,648366675.058622,4222.97365832329
"gwo.1",3915.93820306569,4,8,0.034609651895221,707603955.369219,6591.5285217762
"gwo.1",4926.2168701507,10,5,0.0258185319683935,717883135.320968,13674.7935693264
"gwo.1",2642.38083563248,5,7,0.0217139054322028,805448071.869752,4664.50506615639
"gwo.1",1641.37069769441,5,8,0.0184062185559941,721734717.081357,4346.6460723877
"gwo.1",1702.37021475097,5,7,0.030250563516273,886676067.560358,3978.50420069695
