"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.1000",2001,8,7,0.01,338719519.755006,1962.26291584969
"hjn.1000",2001,8,6,0.01,406687265.024933,1594.5553715229
"hjn.1000",2000.01,7,5,0.1,419621600.436742,1230.12522745132
"hjn.1000",2004.9999,6,5,0.1,469607793.797144,1314.44758296013
"hjn.1000",2003.000001,8,5,0.01,352550251.922232,2087.36034750938
"hjn.1000",1999,8,5,0.1,495435726.470436,1474.90725541115
"hjn.1000",1999,9,6,0.01,348482017.361134,1930.49610209465
"hjn.1000",1999.01,9,5,0.02,398794434.483197,1941.3151216507
"hjn.1000",2002,10,5,0.1,444036436.601746,1701.67208886147
"hjn.1000",2002,6,6,0.01,373540379.29721,1201.32476353645
