"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hjn.50",501,6,9,0.081,0.173417721518987,15.6614818572998
"hjn.50",500,6,10,0.091,0.177215189873418,10.4313871860504
"hjn.50",501,4,9,0.09,0.179746835443038,11.4266023635864
"hjn.50",501,5,8,0.0999,0.184810126582278,14.1000580787659
"hjn.50",500,5,8,0.09,0.179746835443038,9.62488651275635
"hjn.50",503,2,11,0.1,0.184810126582278,9.47167897224426
"hjn.50",501,5,8,0.09,0.170886075949367,9.61906480789185
"hjn.50",498,5,8,0.09,0.186075949367089,11.3186039924622
"hjn.50",503,7,11,0.09,0.179746835443038,9.11407041549683
"hjn.50",502,6,10,0.09,0.179746835443038,14.6935002803802
