"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"goa.2",1118.98580803536,13,7,0.0724430155374576,0.152380952380952,9202.52959561348
"goa.2",2718.49031729528,5,7,0.0878126480677389,0.160714285714286,9373.15212154388
"goa.2",1495.6077897235,4,10,0.00986639057330125,0.164285714285714,4992.68061494827
"goa.2",185.147497942676,9,7,0.0209093599266512,0.15,1871.58806991577
"goa.2",388.199636703053,14,10,0.015134302688785,0.154761904761905,3792.01640582085
"goa.2",442.526696820278,3,6,0.0492352255159058,0.15,1865.83577823639
"goa.2",1929.13001553221,6,6,0.0913810656144567,0.169047619047619,7757.90674829483
"goa.2",1870.54445365263,10,9,0.0604995375130178,0.155952380952381,11560.7580318451
"goa.2",810.285112231031,5,8,0.0229875184057667,0.15,3589.35353183746
"goa.2",2319.1812466348,12,7,0.0103137069519346,0.147619047619048,16097.0798490047
