"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hs.1",2289.64635528998,10,5,0.0103132121686358,0.157142857142857,2088.94519019127
"hs.1",1583.90935135806,13,7,0.00628741243761033,0.158333333333333,1877.86085367203
"hs.1",82.4906232113135,11,6,0.0770172732903156,0.15952380952381,742.254676103592
"hs.1",1979.88378984199,5,8,0.00440468716504984,0.153571428571429,1463.50230646133
"hs.1",1795.33470860915,14,9,0.00289376707351767,0.161904761904762,2035.02550983429
"hs.1",248.941881900886,9,7,0.0666877439543605,0.172619047619048,1032.81846165657
"hs.1",1032.31442419346,10,6,0.0560276445550844,0.155952380952381,2839.03696155548
"hs.1",1328.79282494169,4,9,0.00468661750108004,0.152380952380952,1823.2372906208
"hs.1",1137.81873838743,4,11,0.00825745575269684,0.151190476190476,1114.14230442047
"hs.1",2193.54335200042,6,8,0.0199580073200632,0.160714285714286,1318.22793602943
