"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ga.300",1335,5,9,0.0326923727989197,0.140740740740741,481.591256141663
"ga.300",549,5,7,0.05516017973423,0.138888888888889,316.527104616165
"ga.300",2044,10,12,0.00463550492166542,0.137037037037037,306.845039129257
"ga.300",2599,3,11,0.00427216291427612,0.142592592592593,399.553116559982
"ga.300",1348,5,7,0.0760336816310883,0.138888888888889,379.440347671509
"ga.300",1634,4,6,0.0983401238918304,0.140740740740741,331.174073696136
"ga.300",566,5,8,0.0453476309776306,0.140740740740741,330.09458732605
"ga.300",1533,6,6,0.027817577123642,0.138888888888889,345.571624279022
"ga.300",1275,8,8,0.028203159570694,0.137037037037037,346.204792737961
"ga.300",1275,8,8,0.028203159570694,0.137037037037037,368.312193870544
