"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"mfo.2",50,13,6,0.0570890335359817,0.15952380952381,3814.38560795784
"mfo.2",720.317560876556,15,5,0.00948926298822958,0.152380952380952,5419.92325210571
"mfo.2",1754.05379077769,10,8,0.00283627839151085,0.153571428571429,8336.79006671906
"mfo.2",2843.26015390555,9,6,0.001,0.155952380952381,12316.5615091324
"mfo.2",50,13,5,0.0472770129634036,0.157142857142857,4075.27016758919
"mfo.2",620.359973320686,8,11,0.014554706655355,0.153571428571429,6584.49275779724
"mfo.2",50,15,12,0.0638913844550303,0.155952380952381,8327.63401556015
"mfo.2",50,12,7,0.0690948404466767,0.153571428571429,2574.4994969368
"mfo.2",2364.67220798922,13,6,0.0171409209954378,0.155952380952381,11579.9187247753
"mfo.2",50,15,12,0.0794270015806598,0.152380952380952,2145.17820525169
