"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"woa.2",3000,15,8,0.00153240153028946,0.160714285714286,21567.298961401
"woa.2",55.7430227861735,14,10,0.0424576359927154,0.147619047619048,2731.06581616402
"woa.2",808.616171171193,11,7,0.0129936128442564,0.152380952380952,6973.95880579948
"woa.2",1662.33175235444,7,6,0.0911500449372618,0.161904761904762,9899.43390035629
"woa.2",83.1494503409136,15,10,0.0652716559434396,0.158333333333333,1652.49139070511
"woa.2",529.526346142263,5,5,0.0274918199653231,0.151190476190476,4065.58787846565
"woa.2",393.457232591417,9,5,0.0224736766969723,0.154761904761905,3993.75787782669
"woa.2",170.076457387768,3,9,0.058798336424632,0.15,1443.28231573105
"woa.2",748.689881209148,9,6,0.0645736206896857,0.164285714285714,4192.56887435913
"woa.2",665.000892709105,8,7,0.00754257039872285,0.160714285714286,5799.62580060959
