"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"da.1",1326.0268478234,12,8,0.00232421536884418,0.145238095238095,2080.01220059395
"da.1",2260.96214518617,12,8,0.0492002088025996,0.176190476190476,3179.2631175518
"da.1",116.534597570915,11,11,0.0586306684076935,0.151190476190476,2337.45309853554
"da.1",620.04122149598,10,6,0.0406022411503414,0.163095238095238,1801.11667776108
"da.1",494.932170505635,3,9,0.0631328728319506,0.153571428571429,1733.08702635765
"da.1",1304.03201060005,13,7,0.0736656608077432,0.176190476190476,2632.58778047562
"da.1",450.807432676665,5,6,0.038013402367197,0.167857142857143,1148.85377979279
"da.1",2421.11763912253,10,9,0.0914897156695395,0.160714285714286,2145.21337866783
"da.1",1946.13017731971,7,6,0.0651804422589362,0.158333333333333,1717.72155332565
"da.1",2219.65479835336,7,9,0.0146987984578988,0.166666666666667,2564.69616484642
