"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hs.2",577.367475112295,4,11,0.0161000833406579,0.158333333333333,4519.52138710022
"hs.2",1493.17110800184,12,6,0.00413579551642761,0.155952380952381,10400.4727799892
"hs.2",414.526658232103,10,10,0.0684782846115995,0.152380952380952,6181.96403336525
"hs.2",1212.12746549863,10,10,0.00702844022633508,0.160714285714286,6921.82530260086
"hs.2",59.4616968341521,12,6,0.0911516828089953,0.148809523809524,5818.27455163002
"hs.2",554.006125940685,5,10,0.0307104875941295,0.157142857142857,6501.26139688492
"hs.2",2148.02503496176,8,7,0.00628383077704348,0.157142857142857,7432.84217786789
"hs.2",2805.41177428095,13,6,0.0619021821734495,0.158333333333333,5428.45055890083
"hs.2",1025.54761327613,14,5,0.00641971259634011,0.148809523809524,9302.28504157066
"hs.2",2761.09884397592,14,6,0.0170420280755498,0.146428571428571,8092.65979790688
