"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"Rcgmin.2",500,5,8,0.09,0.163095238095238,156.747124433517
"Rcgmin.2",500,5,8,0.09,0.152380952380952,157.029301404953
"Rcgmin.2",500,5,8,0.09,0.154761904761905,190.73296380043
"Rcgmin.2",500,5,8,0.09,0.148809523809524,191.279035329819
"Rcgmin.2",500.000000001278,5,8,0.089998985426046,0.147619047619048,1392.92423915863
"Rcgmin.2",500,5,8,0.09,0.157142857142857,157.003837585449
"Rcgmin.2",500,5,8,0.09,0.158333333333333,139.317947864532
"Rcgmin.2",500,5,8,0.0900000000000015,0.145238095238095,2041.55245780945
"Rcgmin.2",500,5,8,0.09,0.157142857142857,139.420330762863
"Rcgmin.2",500,5,8,0.09,0.158333333333333,191.358039617538
