"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ga.50",1273,8,10,0.0456061956080501,0.172151898734177,52.6351099014282
"ga.50",781,3,10,0.047111365709221,0.169620253164557,28.7211086750031
"ga.50",320,6,8,0.0392382598424281,0.164556962025316,34.523473739624
"ga.50",123,12,5,0.0708283952331143,0.162025316455696,31.7322182655334
"ga.50",458,10,11,0.073236689045094,0.160759493670886,22.9003920555115
"ga.50",1107,7,8,0.0498284180274037,0.170886075949367,53.3221406936646
"ga.50",781,3,10,0.047111365709221,0.169620253164557,28.7283101081848
"ga.50",1036,4,10,0.0204544294289937,0.170886075949367,47.0859780311584
"ga.50",2892,1,11,0.0230622299863026,0.175949367088608,27.8986566066742
"ga.50",458,10,11,0.073236689045094,0.174683544303798,29.1401786804199
