"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"ga.500",1087,3,8,0.0448905910014055,0.120588235294118,848.730193853378
"ga.500",2452,5,8,0.019989152099782,0.108823529411765,823.472471237183
"ga.500",699,5,11,0.0605126155003504,0.111764705882353,582.952848434448
"ga.500",1856,7,8,0.0799854908382449,0.117647058823529,747.454508781433
"ga.500",2440,5,9,0.0298839544052898,0.123529411764706,629.397572755814
"ga.500",300,4,9,0.0584766268730164,0.114705882352941,516.781334161758
"ga.500",542,10,7,0.0529478043317795,0.120588235294118,703.491199970245
"ga.500",719,10,6,0.0841828733682632,0.120588235294118,751.452662229538
"ga.500",1685,9,8,0.0130567684868449,0.111764705882353,1014.03227162361
"ga.500",1696,7,11,0.0587675700871165,0.123529411764706,521.135952711105
