"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"gwo.1",1930.83907546491,8,6,0.0641273235189457,0.152380952380952,1957.35755944252
"gwo.1",128.964094376204,5,9,0.0465423015156727,0.166666666666667,292.182219982147
"gwo.1",1360.6903068234,11,6,0.016564928107366,0.161904761904762,2773.68996477127
"gwo.1",763.927267027154,8,8,0.0275877916106244,0.160714285714286,938.928461790085
"gwo.1",206.448281073457,8,12,0.0346021195256394,0.154761904761905,483.031155586243
"gwo.1",2169.69345304425,5,7,0.0478747916273482,0.167857142857143,1598.66518044472
"gwo.1",125.338161447156,10,6,0.0567971795966518,0.167857142857143,493.70761179924
"gwo.1",1813.21072290262,6,8,0.00184725072500662,0.154761904761905,2452.60637521744
"gwo.1",1572.48412827089,11,5,0.0220638844376068,0.148809523809524,1836.3326010704
"gwo.1",572.889511989162,7,6,0.0340114487767351,0.158333333333333,1091.28592467308
